Is Duplicate Row?,X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Lat/Long,Lat/Long - Split 1,Lat/Long - Split 2
Unique,-73.970362162,40.775032271,12E-AM-1017-08,12E,AM,10172018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,1,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9703621616472 40.775032271482),POINT,(-73.9703621616472 40.775032271482)
Unique,-73.961127490,40.791525007,32C-AM-1014-05,32C,AM,10142018,5,Adult,Cinnamon,,Cinnamon+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9611274898661 40.7915250069086),POINT,(-73.9611274898661 40.7915250069086)
Unique,-73.959595582,40.793304794,34D-PM-1007-01,34D,PM,10072018,1,Adult,Gray,White,Gray+White,Above Ground,25,False,False,True,False,True,False,False,False,False,True,False,False,True,POINT (-73.9595955824812 40.7933047943534),POINT,(-73.9595955824812 40.7933047943534)
Unique,-73.957305769,40.798573411,40B-PM-1014-01,40B,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9573057686241 40.7985734105729),POINT,(-73.9573057686241 40.7985734105729)
Unique,-73.972367785,40.766731541,3H-AM-1008-04,03H,AM,10082018,4,Adult,Black,,Black+,Above Ground,50,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9723677854798 40.7667315410871),POINT,(-73.9723677854798 40.7667315410871)
Unique,-73.959784547,40.790617930,32E-AM-1007-11,32E,AM,10072018,11,Adult,Gray,,Gray+,Ground Plane,FALSE,False,True,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9597845469964 40.7906179303448),POINT,(-73.9597845469964 40.7906179303448)
Unique,-73.979711293,40.768804678,2B-PM-1013-09,02B,PM,10132018,9,Adult,Gray,White,Gray+White,Above Ground,30,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9797112925048 40.7688046778472),POINT,(-73.9797112925048 40.7688046778472)
Unique,-73.975099256,40.774339188,10B-PM-1014-03,10B,PM,10142018,3,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,False,POINT (-73.9750992564362 40.7743391883762),POINT,(-73.9750992564362 40.7743391883762)
Unique,-73.957013002,40.799602743,42B-AM-1014-02,42B,AM,10142018,2,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9570130017159 40.7996027428625),POINT,(-73.9570130017159 40.7996027428625)
Unique,-73.950962820,40.797777567,42H-PM-1014-01,42H,PM,10142018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,2,False,False,False,False,False,False,False,False,False,True,False,False,True,POINT (-73.9509628195532 40.7977775674178),POINT,(-73.9509628195532 40.7977775674178)
Unique,-73.963904821,40.777737335,18I-PM-1007-02,18I,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,12,False,False,True,True,True,False,False,False,False,False,False,True,False,POINT (-73.9639048209454 40.7777373345558),POINT,(-73.9639048209454 40.7777373345558)
Unique,-73.958707237,40.798520958,40B-AM-1019-01,40B,AM,10192018,1,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9587072373474 40.7985209579925),POINT,(-73.9587072373474 40.7985209579925)
Unique,-73.955288089,40.788904050,32I-AM-1013-04,32I,AM,10132018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9552880892701 40.7889040503316),POINT,(-73.9552880892701 40.7889040503316)
Unique,-73.954183714,40.794434048,38G-PM-1020-06,38G,PM,10202018,6,Juvenile,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,True,False,False,False,False,False,True,POINT (-73.9541837143178 40.7944340477396),POINT,(-73.9541837143178 40.7944340477396)
Unique,-73.959778276,40.792077338,33D-AM-1017-07,33D,AM,10172018,7,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,True,False,True,False,False,True,False,POINT (-73.9597782762029 40.7920773376757),POINT,(-73.9597782762029 40.7920773376757)
Unique,-73.959129255,40.792553028,34D-AM-1008-01,34D,AM,10082018,1,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.95912925497001 40.7925530280455),POINT,(-73.95912925497001 40.7925530280455)
Unique,-73.974622909,40.774846706,10B-PM-1014-05,10B,PM,10142018,5,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,True,False,False,False,POINT (-73.9746229094643 40.7748467061969),POINT,(-73.9746229094643 40.7748467061969)
Unique,-73.954150087,40.792032999,35H-AM-1013-02,35H,AM,10132018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9541500874008 40.7920329989756),POINT,(-73.9541500874008 40.7920329989756)
Unique,-73.976910684,40.767441487,2E-AM-1010-05,02E,AM,10102018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Above Ground,33,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9769106838192 40.7674414870702),POINT,(-73.9769106838192 40.7674414870702)
Unique,-73.971673656,40.774933349,12E-AM-1017-07,12E,AM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,True,False,False,False,False,False,False,True,False,False,True,POINT (-73.9716736557408 40.7749333494336),POINT,(-73.9716736557408 40.7749333494336)
Unique,-73.961821364,40.792764882,33B-AM-1010-02,33B,AM,10102018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.96182136446711 40.7927648819738),POINT,(-73.96182136446711 40.7927648819738)
Unique,-73.968331245,40.780166169,18D-PM-1017-01,18D,PM,10172018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9683312453011 40.7801661685712),POINT,(-73.9683312453011 40.7801661685712)
Unique,-73.956863563,40.798641885,41C-AM-1017-01,41C,AM,10172018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.95686356337902 40.7986418851147),POINT,(-73.95686356337902 40.7986418851147)
Unique,-73.977192490,40.766672273,1E-PM-1007-01,01E,PM,10072018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,True,False,False,POINT (-73.9771924901559 40.7666722729471),POINT,(-73.9771924901559 40.7666722729471)
Unique,-73.976974218,40.772748452,7B-AM-1008-07,07B,AM,10082018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9769742179824 40.7727484521829),POINT,(-73.9769742179824 40.7727484521829)
Unique,-73.974306040,40.768790178,5F-PM-1007-02,05F,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9743060404813 40.7687901781431),POINT,(-73.9743060404813 40.7687901781431)
Unique,-73.974201073,40.769150170,5F-AM-1007-03,05F,AM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9742010726136 40.769150169929006),POINT,(-73.9742010726136 40.769150169929006)
Unique,-73.966619512,40.783921674,22C-PM-1006-10,22C,PM,10062018,10,Adult,Gray,,Gray+,Above Ground,13,False,False,True,False,False,True,False,False,False,False,False,False,False,POINT (-73.9666195118963 40.78392167393571),POINT,(-73.9666195118963 40.78392167393571)
Unique,-73.951752511,40.797440764,42G-PM-1014-02,42G,PM,10142018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,14,False,False,True,True,False,False,False,False,False,False,False,True,False,POINT (-73.9517525111679 40.7974407641075),POINT,(-73.9517525111679 40.7974407641075)
Unique,-73.978765844,40.768941977,3B-PM-1007-07,03B,PM,10072018,7,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9787658435198 40.7689419765393),POINT,(-73.9787658435198 40.7689419765393)
Unique,-73.964053491,40.777738390,17I-AM-1014-02,17I,AM,10142018,2,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,True,False,True,POINT (-73.9640534906634 40.7777383899836),POINT,(-73.9640534906634 40.7777383899836)
Unique,-73.963727971,40.790519850,30B-AM-1007-09,30B,AM,10072018,9,Adult,Gray,,Gray+,Above Ground,50,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9637279711853 40.7905198502307),POINT,(-73.9637279711853 40.7905198502307)
Unique,-73.976249424,40.775017531,10A-AM-1006-01,10A,AM,10062018,1,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,True,False,False,POINT (-73.9762494239719 40.7750175306716),POINT,(-73.9762494239719 40.7750175306716)
Unique,-73.974140138,40.775813426,12B-AM-1007-02,12B,AM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,True,False,False,False,False,False,False,True,False,False,True,False,POINT (-73.9741401377844 40.7758134257881),POINT,(-73.9741401377844 40.7758134257881)
Unique,-73.968021327,40.777880769,16F-PM-1013-06,16F,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.968021326951 40.7778807692445),POINT,(-73.968021326951 40.7778807692445)
Unique,-73.964946548,40.782270836,22F-PM-1014-07,22F,PM,10142018,7,Adult,Gray,,Gray+,Ground Plane,FALSE,False,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9649465476871 40.7822708362663),POINT,(-73.9649465476871 40.7822708362663)
Unique,-73.974623828,40.767149196,3F-AM-1006-06,03F,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9746238280116 40.7671491962844),POINT,(-73.9746238280116 40.7671491962844)
Unique,-73.964789123,40.789853066,29B-AM-1007-02,29B,AM,10072018,2,Adult,Gray,,Gray+,Above Ground,30,True,False,False,False,False,False,False,False,True,False,False,False,False,POINT (-73.9647891228606 40.789853066039),POINT,(-73.9647891228606 40.789853066039)
Unique,-73.977082441,40.770996131,5C-AM-1006-03,05C,AM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.97708244122522 40.7709961309457),POINT,(-73.97708244122522 40.7709961309457)
Unique,-73.966901735,40.776692899,15G-AM-1008-01,15G,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9669017345324 40.7766928987073),POINT,(-73.9669017345324 40.7766928987073)
Unique,-73.963299325,40.788819952,29C-AM-1007-05,29C,AM,10072018,5,Adult,Black,Gray,Black+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9632993246327 40.7888199519656),POINT,(-73.9632993246327 40.7888199519656)
Unique,-73.956477744,40.799306836,42C-AM-1007-01,42C,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9564777440695 40.7993068355401),POINT,(-73.9564777440695 40.7993068355401)
Unique,-73.975162591,40.767102341,3F-AM-1006-02,03F,AM,10062018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9751625910271 40.7671023412885),POINT,(-73.9751625910271 40.7671023412885)
Unique,-73.969008011,40.771023052,9I-PM-1010-03,09I,PM,10102018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,,False,False,False,False,True,False,False,False,False,False,False,True,True,POINT (-73.9690080105286 40.7710230515054),POINT,(-73.9690080105286 40.7710230515054)
Unique,-73.954499540,40.794971669,38F-AM-1018-01,38F,AM,10182018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.954499539822 40.7949716693686),POINT,(-73.954499539822 40.7949716693686)
Unique,-73.973616989,40.771494220,7E-AM-1006-06,07E,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,True,False,False,POINT (-73.9736169886655 40.7714942196257),POINT,(-73.9736169886655 40.7714942196257)
Unique,-73.969049888,40.770001182,8I-AM-1006-07,08I,AM,10062018,7,Adult,Gray,White,Gray+White,Above Ground,20,False,False,True,False,True,False,False,False,False,False,False,True,False,POINT (-73.9690498876944 40.7700011818847),POINT,(-73.9690498876944 40.7700011818847)
Unique,-73.957659000,40.797275188,39C-PM-1006-02,39C,PM,10062018,2,Adult,Gray,,Gray+,Above Ground,50,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.95765899974931 40.7972751877447),POINT,(-73.95765899974931 40.7972751877447)
Unique,-73.976619570,40.766190726,1F-AM-1010-04,01F,AM,10102018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9766195697096 40.7661907261547),POINT,(-73.9766195697096 40.7661907261547)
Unique,-73.954005410,40.795244600,39G-PM-1013-06,39G,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9540054100539 40.7952445999836),POINT,(-73.9540054100539 40.7952445999836)
Unique,-73.970595381,40.776291214,13E-PM-1008-05,13E,PM,10082018,5,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.970595381455 40.7762912142457),POINT,(-73.970595381455 40.7762912142457)
Unique,-73.968425420,40.778090164,16E-AM-1014-02,16E,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,True,False,False,POINT (-73.9684254196866 40.77809016436),POINT,(-73.9684254196866 40.77809016436)
Unique,-73.977641788,40.769583027,4C-PM-1010-10,04C,PM,10102018,10,Adult,Gray,White,Gray+White,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.977641787698 40.7695830265784),POINT,(-73.977641787698 40.7695830265784)
Unique,-73.971348759,40.778435304,15C-PM-1017-03,15C,PM,10172018,3,Adult,Black,,Black+,Above Ground,17,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9713487591577 40.7784353043714),POINT,(-73.9713487591577 40.7784353043714)
Unique,-73.967624601,40.786355136,24A-PM-1007-05,24A,PM,10072018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Above Ground,45,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9676246014119 40.786355136088),POINT,(-73.9676246014119 40.786355136088)
Unique,-73.965121800,40.776111539,15I-PM-1012-01,15I,PM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,True,True,False,False,False,False,True,False,False,False,POINT (-73.9651217998407 40.7761115392738),POINT,(-73.9651217998407 40.7761115392738)
Unique,-73.977161469,40.770967798,5C-AM-1006-02,05C,AM,10062018,2,Adult,Cinnamon,White,Cinnamon+White,Above Ground,10,True,False,True,True,False,False,False,False,False,False,False,True,False,POINT (-73.9771614686616 40.7709677983247),POINT,(-73.9771614686616 40.7709677983247)
Unique,-73.971751517,40.774799927,11D-PM-1006-04,11D,PM,10062018,4,Adult,Black,,Black+,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9717515173863 40.7747999274418),POINT,(-73.9717515173863 40.7747999274418)
Unique,-73.970433942,40.774014953,11F-PM-1006-03,11F,PM,10062018,3,Adult,Gray,,Gray+,Above Ground,4,False,False,True,False,False,False,False,False,False,True,False,True,False,POINT (-73.9704339422613 40.7740149529644),POINT,(-73.9704339422613 40.7740149529644)
Unique,-73.969978086,40.768870605,6I-PM-1013-01,06I,PM,10132018,1,Adult,Gray,Black,Gray+Black,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.9699780857298 40.7688706046944),POINT,(-73.9699780857298 40.7688706046944)
Unique,-73.956236282,40.795045722,38E-AM-1010-08,38E,AM,10102018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9562362816756 40.7950457218996),POINT,(-73.9562362816756 40.7950457218996)
Unique,-73.976970078,40.772848957,7B-AM-1008-08,07B,AM,10082018,8,Adult,Gray,,Gray+,Above Ground,5,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9769700777377 40.7728489574967),POINT,(-73.9769700777377 40.7728489574967)
Unique,-73.968409281,40.771144584,9I-AM-1014-07,09I,AM,10142018,7,Adult,Cinnamon,,Cinnamon+,Ground Plane,FALSE,False,False,True,True,True,False,False,False,False,False,False,True,False,POINT (-73.9684092812839 40.7711445841928),POINT,(-73.9684092812839 40.7711445841928)
Unique,-73.953080965,40.795917632,40G-PM-1013-02,40G,PM,10132018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,True,False,False,False,False,False,False,False,False,True,POINT (-73.9530809650496 40.79591763177051),POINT,(-73.9530809650496 40.79591763177051)
Unique,-73.973460518,40.768621888,5G-PM-1010-02,05G,PM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,True,POINT (-73.9734605176646 40.7686218881386),POINT,(-73.9734605176646 40.7686218881386)
Unique,-73.972964519,40.772331015,9E-AM-1008-02,09E,AM,10082018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9729645190377 40.7723310150843),POINT,(-73.9729645190377 40.7723310150843)
Unique,-73.952526164,40.796375924,40G-AM-1007-02,40G,AM,10072018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,Above Ground,18,True,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.952526164386 40.7963759240504),POINT,(-73.952526164386 40.7963759240504)
